,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
3708,translate into estonian,virontaa,They had walked,he,olivat virontaneet,eivät olleet virontaneet
3709,translate into estonian,virontaa,(passive) had walked,passiivi,oli vironnettu,ei ollut vironnettu
3710,resuscitate,virota,I am walking,minä,virkoan,en virkoa
3711,resuscitate,virota,you are walking,sinä,virkoat,et virkoa
3712,resuscitate,virota,he/she is walking,hän,virkoaa,ei virkoa
3713,resuscitate,virota,we are walking,me,virkoamme,emme virkoa
3714,resuscitate,virota,you(plural/respectful) are walking,te,virkoatte,ette virkoa
3715,resuscitate,virota,they are walking,he,virkoavat,eivät virkoa
3716,resuscitate,virota,(passive) walking,passiivi,virotaan,ei virota
3717,resuscitate,virota,I walked,minä,olen vironnut,en ole vironnut
3718,resuscitate,virota,You walked,sinä,olet vironnut,et ole vironnut
3719,resuscitate,virota,he/she walked,hän,on vironnut,ei ole vironnut
3720,resuscitate,virota,we walked,me,olemme vironneet,emme ole vironneet
3721,resuscitate,virota,you(plural/respectful) walked,te,olette vironneet,ette ole vironneet
3722,resuscitate,virota,they walked,he,ovat vironneet,eivät ole vironneet
3723,resuscitate,virota,(passive) walked,passiivi,on virottu,ei ole virottu
3724,resuscitate,virota,I was walking,minä,virkosin,en vironnut
3725,resuscitate,virota,You were walking,sinä,virkosit,et vironnut
3726,resuscitate,virota,he/she was walking,hän,virkosi,ei vironnut
3727,resuscitate,virota,we were walking,me,virkosimme,emme vironneet
3728,resuscitate,virota,you(plural/respectful) were walking,te,virkositte,ette vironneet
3729,resuscitate,virota,they were walking,he,virkosivat,eivät vironneet
3730,resuscitate,virota,(passive) were walking,passiivi,virottiin,ei virottu
3731,resuscitate,virota,I had walked,minä,olin vironnut,en ollut vironnut
3732,resuscitate,virota,You had walked,sinä,olit vironnut,et ollut vironnut
3733,resuscitate,virota,He/she had walked,hän,oli vironnut,ei ollut vironnut
3734,resuscitate,virota,We had walked,me,olimme vironneet,emme olleet vironneet
3735,resuscitate,virota,You(plural/repectful) had walked,te,olitte vironneet,ette olleet vironneet
3736,resuscitate,virota,They had walked,he,olivat vironneet,eivät olleet vironneet
3737,resuscitate,virota,(passive) had walked,passiivi,oli virottu,ei ollut virottu
3738,english,virottaa,,,,
3739,wish another person health and,virpoa,I am walking,minä,virvon,en virvo
3740,wish another person health and,virpoa,you are walking,sinä,virvot,et virvo
3741,wish another person health and,virpoa,he/she is walking,hän,virpoo,ei virvo
3742,wish another person health and,virpoa,we are walking,me,virvomme,emme virvo
3743,wish another person health and,virpoa,you(plural/respectful) are walking,te,virvotte,ette virvo
3744,wish another person health and,virpoa,they are walking,he,virpovat,eivät virvo
3745,wish another person health and,virpoa,(passive) walking,passiivi,virvotaan,ei virvota
3746,wish another person health and,virpoa,I walked,minä,olen virponut,en ole virponut
3747,wish another person health and,virpoa,You walked,sinä,olet virponut,et ole virponut
3748,wish another person health and,virpoa,he/she walked,hän,on virponut,ei ole virponut
3749,wish another person health and,virpoa,we walked,me,olemme virponeet,emme ole virponeet
3750,wish another person health and,virpoa,you(plural/respectful) walked,te,olette virponeet,ette ole virponeet
3751,wish another person health and,virpoa,they walked,he,ovat virponeet,eivät ole virponeet
3752,wish another person health and,virpoa,(passive) walked,passiivi,on virvottu,ei ole virvottu
3753,wish another person health and,virpoa,I was walking,minä,virvoin,en virponut
3754,wish another person health and,virpoa,You were walking,sinä,virvoit,et virponut
3755,wish another person health and,virpoa,he/she was walking,hän,virpoi,ei virponut
3756,wish another person health and,virpoa,we were walking,me,virvoimme,emme virponeet
3757,wish another person health and,virpoa,you(plural/respectful) were walking,te,virvoitte,ette virponeet
3758,wish another person health and,virpoa,they were walking,he,virpoivat,eivät virponeet
3759,wish another person health and,virpoa,(passive) were walking,passiivi,virvottiin,ei virvottu
3760,wish another person health and,virpoa,I had walked,minä,olin virponut,en ollut virponut
3761,wish another person health and,virpoa,You had walked,sinä,olit virponut,et ollut virponut
3762,wish another person health and,virpoa,He/she had walked,hän,oli virponut,ei ollut virponut
3763,wish another person health and,virpoa,We had walked,me,olimme virponeet,emme olleet virponeet
3764,wish another person health and,virpoa,You(plural/repectful) had walked,te,olitte virponeet,ette olleet virponeet
3765,wish another person health and,virpoa,They had walked,he,olivat virponeet,eivät olleet virponeet
3766,wish another person health and,virpoa,(passive) had walked,passiivi,oli virvottu,ei ollut virvottu
3767,flow,virrata,I am walking,minä,virtaan,en virtaa
3768,flow,virrata,you are walking,sinä,virtaat,et virtaa
3769,flow,virrata,he/she is walking,hän,virtaa,ei virtaa
3770,flow,virrata,we are walking,me,virtaamme,emme virtaa
3771,flow,virrata,you(plural/respectful) are walking,te,virtaatte,ette virtaa
3772,flow,virrata,they are walking,he,virtaavat,eivät virtaa
3773,flow,virrata,(passive) walking,passiivi,virrataan,ei virrata
3774,flow,virrata,I walked,minä,olen virrannut,en ole virrannut
3775,flow,virrata,You walked,sinä,olet virrannut,et ole virrannut
3776,flow,virrata,he/she walked,hän,on virrannut,ei ole virrannut
3777,flow,virrata,we walked,me,olemme virranneet,emme ole virranneet
3778,flow,virrata,you(plural/respectful) walked,te,olette virranneet,ette ole virranneet
3779,flow,virrata,they walked,he,ovat virranneet,eivät ole virranneet
3780,flow,virrata,(passive) walked,passiivi,on virrattu,ei ole virrattu
3781,flow,virrata,I was walking,minä,virtasin,en virrannut
3782,flow,virrata,You were walking,sinä,virtasit,et virrannut
3783,flow,virrata,he/she was walking,hän,virtasi,ei virrannut
3784,flow,virrata,we were walking,me,virtasimme,emme virranneet
3785,flow,virrata,you(plural/respectful) were walking,te,virtasitte,ette virranneet
3786,flow,virrata,they were walking,he,virtasivat,eivät virranneet
3787,flow,virrata,(passive) were walking,passiivi,virrattiin,ei virrattu
3788,flow,virrata,I had walked,minä,olin virrannut,en ollut virrannut
3789,flow,virrata,You had walked,sinä,olit virrannut,et ollut virrannut
3790,flow,virrata,He/she had walked,hän,oli virrannut,ei ollut virrannut
3791,flow,virrata,We had walked,me,olimme virranneet,emme olleet virranneet
3792,flow,virrata,You(plural/repectful) had walked,te,olitte virranneet,ette olleet virranneet
3793,flow,virrata,They had walked,he,olivat virranneet,eivät olleet virranneet
3794,flow,virrata,(passive) had walked,passiivi,oli virrattu,ei ollut virrattu
3795,english,virroittaa,I am walking,minä,virroitan,en virroita
3796,english,virroittaa,you are walking,sinä,virroitat,et virroita
3797,english,virroittaa,he/she is walking,hän,virroittaa,ei virroita
3798,english,virroittaa,we are walking,me,virroitamme,emme virroita
3799,english,virroittaa,you(plural/respectful) are walking,te,virroitatte,ette virroita
3800,english,virroittaa,they are walking,he,virroittavat,eivät virroita
3801,english,virroittaa,(passive) walking,passiivi,virroitetaan,ei virroiteta
3802,english,virroittaa,I walked,minä,olen virroittanut,en ole virroittanut
3803,english,virroittaa,You walked,sinä,olet virroittanut,et ole virroittanut
3804,english,virroittaa,he/she walked,hän,on virroittanut,ei ole virroittanut
3805,english,virroittaa,we walked,me,olemme virroittaneet,emme ole virroittaneet
3806,english,virroittaa,you(plural/respectful) walked,te,olette virroittaneet,ette ole virroittaneet
3807,english,virroittaa,they walked,he,ovat virroittaneet,eivät ole virroittaneet
3808,english,virroittaa,(passive) walked,passiivi,on virroitettu,ei ole virroitettu
3809,english,virroittaa,I was walking,minä,virroitin,en virroittanut
3810,english,virroittaa,You were walking,sinä,virroitit,et virroittanut
3811,english,virroittaa,he/she was walking,hän,virroitti,ei virroittanut
3812,english,virroittaa,we were walking,me,virroitimme,emme virroittaneet
3813,english,virroittaa,you(plural/respectful) were walking,te,virroititte,ette virroittaneet
3814,english,virroittaa,they were walking,he,virroittivat,eivät virroittaneet
3815,english,virroittaa,(passive) were walking,passiivi,virroitettiin,ei virroitettu
3816,english,virroittaa,I had walked,minä,olin virroittanut,en ollut virroittanut
3817,english,virroittaa,You had walked,sinä,olit virroittanut,et ollut virroittanut
3818,english,virroittaa,He/she had walked,hän,oli virroittanut,ei ollut virroittanut
3819,english,virroittaa,We had walked,me,olimme virroittaneet,emme olleet virroittaneet
3820,english,virroittaa,You(plural/repectful) had walked,te,olitte virroittaneet,ette olleet virroittaneet
3821,english,virroittaa,They had walked,he,olivat virroittaneet,eivät olleet virroittaneet
3822,english,virroittaa,(passive) had walked,passiivi,oli virroitettu,ei ollut virroitettu
3823,streamline,virtaviivaistaa,,,,
3824,urinate,virtsata,I am walking,minä,virtsaan,en virtsaa
3825,urinate,virtsata,you are walking,sinä,virtsaat,et virtsaa
3826,urinate,virtsata,he/she is walking,hän,virtsaa,ei virtsaa
3827,urinate,virtsata,we are walking,me,virtsaamme,emme virtsaa
3828,urinate,virtsata,you(plural/respectful) are walking,te,virtsaatte,ette virtsaa
3829,urinate,virtsata,they are walking,he,virtsaavat,eivät virtsaa
3830,urinate,virtsata,(passive) walking,passiivi,virtsataan,ei virtsata
3831,urinate,virtsata,I walked,minä,olen virtsannut,en ole virtsannut
3832,urinate,virtsata,You walked,sinä,olet virtsannut,et ole virtsannut
3833,urinate,virtsata,he/she walked,hän,on virtsannut,ei ole virtsannut
3834,urinate,virtsata,we walked,me,olemme virtsanneet,emme ole virtsanneet
3835,urinate,virtsata,you(plural/respectful) walked,te,olette virtsanneet,ette ole virtsanneet
3836,urinate,virtsata,they walked,he,ovat virtsanneet,eivät ole virtsanneet
3837,urinate,virtsata,(passive) walked,passiivi,on virtsattu,ei ole virtsattu
3838,urinate,virtsata,I was walking,minä,virtsasin,en virtsannut
3839,urinate,virtsata,You were walking,sinä,virtsasit,et virtsannut
3840,urinate,virtsata,he/she was walking,hän,virtsasi,ei virtsannut
3841,urinate,virtsata,we were walking,me,virtsasimme,emme virtsanneet
3842,urinate,virtsata,you(plural/respectful) were walking,te,virtsasitte,ette virtsanneet
3843,urinate,virtsata,they were walking,he,virtsasivat,eivät virtsanneet
3844,urinate,virtsata,(passive) were walking,passiivi,virtsattiin,ei virtsattu
3845,urinate,virtsata,I had walked,minä,olin virtsannut,en ollut virtsannut
3846,urinate,virtsata,You had walked,sinä,olit virtsannut,et ollut virtsannut
3847,urinate,virtsata,He/she had walked,hän,oli virtsannut,ei ollut virtsannut
3848,urinate,virtsata,We had walked,me,olimme virtsanneet,emme olleet virtsanneet
3849,urinate,virtsata,You(plural/repectful) had walked,te,olitte virtsanneet,ette olleet virtsanneet
3850,urinate,virtsata,They had walked,he,olivat virtsanneet,eivät olleet virtsanneet
3851,urinate,virtsata,(passive) had walked,passiivi,oli virtsattu,ei ollut virtsattu
3852,wear out,virttyä,,,,
3853,languish,virua,,,,
3854,fish using a spinning rod,virvelöidä,,,,
3855,chirp,visertää,,,,
3856,envision,visioida,,,,
3857,throw,viskata,,,,
3858,throw,viskoa,I am walking,minä,viskon,en visko
3859,throw,viskoa,you are walking,sinä,viskot,et visko
3860,throw,viskoa,he/she is walking,hän,viskoo,ei visko
3861,throw,viskoa,we are walking,me,viskomme,emme visko
3862,throw,viskoa,you(plural/respectful) are walking,te,viskotte,ette visko
3863,throw,viskoa,they are walking,he,viskovat,eivät visko
3864,throw,viskoa,(passive) walking,passiivi,viskotaan,ei viskota
3865,throw,viskoa,I walked,minä,olen viskonut,en ole viskonut
3866,throw,viskoa,You walked,sinä,olet viskonut,et ole viskonut
3867,throw,viskoa,he/she walked,hän,on viskonut,ei ole viskonut
3868,throw,viskoa,we walked,me,olemme viskoneet,emme ole viskoneet
3869,throw,viskoa,you(plural/respectful) walked,te,olette viskoneet,ette ole viskoneet
3870,throw,viskoa,they walked,he,ovat viskoneet,eivät ole viskoneet
3871,throw,viskoa,(passive) walked,passiivi,on viskottu,ei ole viskottu
3872,throw,viskoa,I was walking,minä,viskoin,en viskonut
3873,throw,viskoa,You were walking,sinä,viskoit,et viskonut
3874,throw,viskoa,he/she was walking,hän,viskoi,ei viskonut
3875,throw,viskoa,we were walking,me,viskoimme,emme viskoneet
3876,throw,viskoa,you(plural/respectful) were walking,te,viskoitte,ette viskoneet
3877,throw,viskoa,they were walking,he,viskoivat,eivät viskoneet
3878,throw,viskoa,(passive) were walking,passiivi,viskottiin,ei viskottu
3879,throw,viskoa,I had walked,minä,olin viskonut,en ollut viskonut
3880,throw,viskoa,You had walked,sinä,olit viskonut,et ollut viskonut
3881,throw,viskoa,He/she had walked,hän,oli viskonut,ei ollut viskonut
3882,throw,viskoa,We had walked,me,olimme viskoneet,emme olleet viskoneet
3883,throw,viskoa,You(plural/repectful) had walked,te,olitte viskoneet,ette olleet viskoneet
3884,throw,viskoa,They had walked,he,olivat viskoneet,eivät olleet viskoneet
3885,throw,viskoa,(passive) had walked,passiivi,oli viskottu,ei ollut viskottu
3886,whistle,vislailla,,,,
3887,do,vispaantua,,,,
3888,whisk,vispata,I am walking,minä,vispaan,en vispaa
3889,whisk,vispata,you are walking,sinä,vispaat,et vispaa
3890,whisk,vispata,he/she is walking,hän,vispaa,ei vispaa
3891,whisk,vispata,we are walking,me,vispaamme,emme vispaa
3892,whisk,vispata,you(plural/respectful) are walking,te,vispaatte,ette vispaa
3893,whisk,vispata,they are walking,he,vispaavat,eivät vispaa
3894,whisk,vispata,(passive) walking,passiivi,vispataan,ei vispata
3895,whisk,vispata,I walked,minä,olen vispannut,en ole vispannut
3896,whisk,vispata,You walked,sinä,olet vispannut,et ole vispannut
3897,whisk,vispata,he/she walked,hän,on vispannut,ei ole vispannut
3898,whisk,vispata,we walked,me,olemme vispanneet,emme ole vispanneet
3899,whisk,vispata,you(plural/respectful) walked,te,olette vispanneet,ette ole vispanneet
3900,whisk,vispata,they walked,he,ovat vispanneet,eivät ole vispanneet
3901,whisk,vispata,(passive) walked,passiivi,on vispattu,ei ole vispattu
3902,whisk,vispata,I was walking,minä,vispasin,en vispannut
3903,whisk,vispata,You were walking,sinä,vispasit,et vispannut
3904,whisk,vispata,he/she was walking,hän,vispasi,ei vispannut
3905,whisk,vispata,we were walking,me,vispasimme,emme vispanneet
3906,whisk,vispata,you(plural/respectful) were walking,te,vispasitte,ette vispanneet
3907,whisk,vispata,they were walking,he,vispasivat,eivät vispanneet
3908,whisk,vispata,(passive) were walking,passiivi,vispattiin,ei vispattu
3909,whisk,vispata,I had walked,minä,olin vispannut,en ollut vispannut
3910,whisk,vispata,You had walked,sinä,olit vispannut,et ollut vispannut
3911,whisk,vispata,He/she had walked,hän,oli vispannut,ei ollut vispannut
3912,whisk,vispata,We had walked,me,olimme vispanneet,emme olleet vispanneet
3913,whisk,vispata,You(plural/repectful) had walked,te,olitte vispanneet,ette olleet vispanneet
3914,whisk,vispata,They had walked,he,olivat vispanneet,eivät olleet vispanneet
3915,whisk,vispata,(passive) had walked,passiivi,oli vispattu,ei ollut vispattu
3916,do,vispautua,,,,
3917,whisk,vispilöidä,,,,
3918,visualize,visuaalistaa,,,,
3919,visualize,visualisoida,I am walking,minä,visualisoin,en visualisoi
3920,visualize,visualisoida,you are walking,sinä,visualisoit,et visualisoi
3921,visualize,visualisoida,he/she is walking,hän,visualisoi,ei visualisoi
3922,visualize,visualisoida,we are walking,me,visualisoimme,emme visualisoi
3923,visualize,visualisoida,you(plural/respectful) are walking,te,visualisoitte,ette visualisoi
3924,visualize,visualisoida,they are walking,he,visualisoivat,eivät visualisoi
3925,visualize,visualisoida,(passive) walking,passiivi,visualisoidaan,ei visualisoida
3926,visualize,visualisoida,I walked,minä,olen visualisoinut,en ole visualisoinut
3927,visualize,visualisoida,You walked,sinä,olet visualisoinut,et ole visualisoinut
3928,visualize,visualisoida,he/she walked,hän,on visualisoinut,ei ole visualisoinut
3929,visualize,visualisoida,we walked,me,olemme visualisoineet,emme ole visualisoineet
3930,visualize,visualisoida,you(plural/respectful) walked,te,olette visualisoineet,ette ole visualisoineet
3931,visualize,visualisoida,they walked,he,ovat visualisoineet,eivät ole visualisoineet
3932,visualize,visualisoida,(passive) walked,passiivi,on visualisoitu,ei ole visualisoitu
3933,visualize,visualisoida,I was walking,minä,visualisoin,en visualisoinut
3934,visualize,visualisoida,You were walking,sinä,visualisoit,et visualisoinut
3935,visualize,visualisoida,he/she was walking,hän,visualisoi,ei visualisoinut
3936,visualize,visualisoida,we were walking,me,visualisoimme,emme visualisoineet
3937,visualize,visualisoida,you(plural/respectful) were walking,te,visualisoitte,ette visualisoineet
3938,visualize,visualisoida,they were walking,he,visualisoivat,eivät visualisoineet
3939,visualize,visualisoida,(passive) were walking,passiivi,visualisoitiin,ei visualisoitu
3940,visualize,visualisoida,I had walked,minä,olin visualisoinut,en ollut visualisoinut
3941,visualize,visualisoida,You had walked,sinä,olit visualisoinut,et ollut visualisoinut
3942,visualize,visualisoida,He/she had walked,hän,oli visualisoinut,ei ollut visualisoinut
3943,visualize,visualisoida,We had walked,me,olimme visualisoineet,emme olleet visualisoineet
3944,visualize,visualisoida,You(plural/repectful) had walked,te,olitte visualisoineet,ette olleet visualisoineet
3945,visualize,visualisoida,They had walked,he,olivat visualisoineet,eivät olleet visualisoineet
3946,visualize,visualisoida,(passive) had walked,passiivi,oli visualisoitu,ei ollut visualisoitu
3947,vitaminize,vitaminoida,,,,
3948,run as fast as one,vitoa,,,,
3949,joke,vitsailla,I am walking,minä,vitsailen,en vitsaile
3950,joke,vitsailla,you are walking,sinä,vitsailet,et vitsaile
3951,joke,vitsailla,he/she is walking,hän,vitsailee,ei vitsaile
3952,joke,vitsailla,we are walking,me,vitsailemme,emme vitsaile
3953,joke,vitsailla,you(plural/respectful) are walking,te,vitsailette,ette vitsaile
3954,joke,vitsailla,they are walking,he,vitsailevat,eivät vitsaile
3955,joke,vitsailla,(passive) walking,passiivi,vitsaillaan,ei vitsailla
3956,joke,vitsailla,I walked,minä,olen vitsaillut,en ole vitsaillut
3957,joke,vitsailla,You walked,sinä,olet vitsaillut,et ole vitsaillut
3958,joke,vitsailla,he/she walked,hän,on vitsaillut,ei ole vitsaillut
3959,joke,vitsailla,we walked,me,olemme vitsailleet,emme ole vitsailleet
3960,joke,vitsailla,you(plural/respectful) walked,te,olette vitsailleet,ette ole vitsailleet
3961,joke,vitsailla,they walked,he,ovat vitsailleet,eivät ole vitsailleet
3962,joke,vitsailla,(passive) walked,passiivi,on vitsailtu,ei ole vitsailtu
3963,joke,vitsailla,I was walking,minä,vitsailin,en vitsaillut
3964,joke,vitsailla,You were walking,sinä,vitsailit,et vitsaillut
3965,joke,vitsailla,he/she was walking,hän,vitsaili,ei vitsaillut
3966,joke,vitsailla,we were walking,me,vitsailimme,emme vitsailleet
3967,joke,vitsailla,you(plural/respectful) were walking,te,vitsailitte,ette vitsailleet
3968,joke,vitsailla,they were walking,he,vitsailivat,eivät vitsailleet
3969,joke,vitsailla,(passive) were walking,passiivi,vitsailtiin,ei vitsailtu
3970,joke,vitsailla,I had walked,minä,olin vitsaillut,en ollut vitsaillut
3971,joke,vitsailla,You had walked,sinä,olit vitsaillut,et ollut vitsaillut
3972,joke,vitsailla,He/she had walked,hän,oli vitsaillut,ei ollut vitsaillut
3973,joke,vitsailla,We had walked,me,olimme vitsailleet,emme olleet vitsailleet
3974,joke,vitsailla,You(plural/repectful) had walked,te,olitte vitsailleet,ette olleet vitsailleet
3975,joke,vitsailla,They had walked,he,olivat vitsailleet,eivät olleet vitsailleet
3976,joke,vitsailla,(passive) had walked,passiivi,oli vitsailtu,ei ollut vitsailtu
3977,whip,vitsoa,,,,
3978,bully,vittuilla,I am walking,minä,vittuilen,en vittuile
3979,bully,vittuilla,you are walking,sinä,vittuilet,et vittuile
3980,bully,vittuilla,he/she is walking,hän,vittuilee,ei vittuile
3981,bully,vittuilla,we are walking,me,vittuilemme,emme vittuile
3982,bully,vittuilla,you(plural/respectful) are walking,te,vittuilette,ette vittuile
3983,bully,vittuilla,they are walking,he,vittuilevat,eivät vittuile
3984,bully,vittuilla,(passive) walking,passiivi,vittuillaan,ei vittuilla
3985,bully,vittuilla,I walked,minä,olen vittuillut,en ole vittuillut
3986,bully,vittuilla,You walked,sinä,olet vittuillut,et ole vittuillut
3987,bully,vittuilla,he/she walked,hän,on vittuillut,ei ole vittuillut
3988,bully,vittuilla,we walked,me,olemme vittuilleet,emme ole vittuilleet
3989,bully,vittuilla,you(plural/respectful) walked,te,olette vittuilleet,ette ole vittuilleet
3990,bully,vittuilla,they walked,he,ovat vittuilleet,eivät ole vittuilleet
3991,bully,vittuilla,(passive) walked,passiivi,on vittuiltu,ei ole vittuiltu
3992,bully,vittuilla,I was walking,minä,vittuilin,en vittuillut
3993,bully,vittuilla,You were walking,sinä,vittuilit,et vittuillut
3994,bully,vittuilla,he/she was walking,hän,vittuili,ei vittuillut
3995,bully,vittuilla,we were walking,me,vittuilimme,emme vittuilleet
3996,bully,vittuilla,you(plural/respectful) were walking,te,vittuilitte,ette vittuilleet
3997,bully,vittuilla,they were walking,he,vittuilivat,eivät vittuilleet
3998,bully,vittuilla,(passive) were walking,passiivi,vittuiltiin,ei vittuiltu
3999,bully,vittuilla,I had walked,minä,olin vittuillut,en ollut vittuillut
4000,bully,vittuilla,You had walked,sinä,olit vittuillut,et ollut vittuillut
4001,bully,vittuilla,He/she had walked,hän,oli vittuillut,ei ollut vittuillut
4002,bully,vittuilla,We had walked,me,olimme vittuilleet,emme olleet vittuilleet
4003,bully,vittuilla,You(plural/repectful) had walked,te,olitte vittuilleet,ette olleet vittuilleet
4004,bully,vittuilla,They had walked,he,olivat vittuilleet,eivät olleet vittuilleet
4005,bully,vittuilla,(passive) had walked,passiivi,oli vittuiltu,ei ollut vittuiltu
4006,do,vittuuntua,I am walking,minä,vittuunnun,en vittuunnu
4007,do,vittuuntua,you are walking,sinä,vittuunnut,et vittuunnu
4008,do,vittuuntua,he/she is walking,hän,vittuuntuu,ei vittuunnu
4009,do,vittuuntua,we are walking,me,vittuunnumme,emme vittuunnu
4010,do,vittuuntua,you(plural/respectful) are walking,te,vittuunnutte,ette vittuunnu
4011,do,vittuuntua,they are walking,he,vittuuntuvat,eivät vittuunnu
4012,do,vittuuntua,(passive) walking,passiivi,vittuunnutaan,ei vittuunnuta
4013,do,vittuuntua,I walked,minä,olen vittuuntunut,en ole vittuuntunut
4014,do,vittuuntua,You walked,sinä,olet vittuuntunut,et ole vittuuntunut
4015,do,vittuuntua,he/she walked,hän,on vittuuntunut,ei ole vittuuntunut
4016,do,vittuuntua,we walked,me,olemme vittuuntuneet,emme ole vittuuntuneet
4017,do,vittuuntua,you(plural/respectful) walked,te,olette vittuuntuneet,ette ole vittuuntuneet
4018,do,vittuuntua,they walked,he,ovat vittuuntuneet,eivät ole vittuuntuneet
4019,do,vittuuntua,(passive) walked,passiivi,on vittuunnuttu,ei ole vittuunnuttu
4020,do,vittuuntua,I was walking,minä,vittuunnuin,en vittuuntunut
4021,do,vittuuntua,You were walking,sinä,vittuunnuit,et vittuuntunut
4022,do,vittuuntua,he/she was walking,hän,vittuuntui,ei vittuuntunut
4023,do,vittuuntua,we were walking,me,vittuunnuimme,emme vittuuntuneet
4024,do,vittuuntua,you(plural/respectful) were walking,te,vittuunnuitte,ette vittuuntuneet
4025,do,vittuuntua,they were walking,he,vittuuntuivat,eivät vittuuntuneet
4026,do,vittuuntua,(passive) were walking,passiivi,vittuunnuttiin,ei vittuunnuttu
4027,do,vittuuntua,I had walked,minä,olin vittuuntunut,en ollut vittuuntunut
4028,do,vittuuntua,You had walked,sinä,olit vittuuntunut,et ollut vittuuntunut
4029,do,vittuuntua,He/she had walked,hän,oli vittuuntunut,ei ollut vittuuntunut
4030,do,vittuuntua,We had walked,me,olimme vittuuntuneet,emme olleet vittuuntuneet
4031,do,vittuuntua,You(plural/repectful) had walked,te,olitte vittuuntuneet,ette olleet vittuuntuneet
4032,do,vittuuntua,They had walked,he,olivat vittuuntuneet,eivät olleet vittuuntuneet
4033,do,vittuuntua,(passive) had walked,passiivi,oli vittuunnuttu,ei ollut vittuunnuttu
4034,annoy,vituttaa,I am walking,minä,vitutan,en vituta
4035,annoy,vituttaa,you are walking,sinä,vitutat,et vituta
4036,annoy,vituttaa,he/she is walking,hän,vituttaa,ei vituta
4037,annoy,vituttaa,we are walking,me,vitutamme,emme vituta
4038,annoy,vituttaa,you(plural/respectful) are walking,te,vitutatte,ette vituta
4039,annoy,vituttaa,they are walking,he,vituttavat,eivät vituta
4040,annoy,vituttaa,(passive) walking,passiivi,vitutetaan,ei vituteta
4041,annoy,vituttaa,I walked,minä,olen vituttanut,en ole vituttanut
4042,annoy,vituttaa,You walked,sinä,olet vituttanut,et ole vituttanut
4043,annoy,vituttaa,he/she walked,hän,on vituttanut,ei ole vituttanut
4044,annoy,vituttaa,we walked,me,olemme vituttaneet,emme ole vituttaneet
4045,annoy,vituttaa,you(plural/respectful) walked,te,olette vituttaneet,ette ole vituttaneet
4046,annoy,vituttaa,they walked,he,ovat vituttaneet,eivät ole vituttaneet
4047,annoy,vituttaa,(passive) walked,passiivi,on vitutettu,ei ole vitutettu
4048,annoy,vituttaa,I was walking,minä,vitutin,en vituttanut
4049,annoy,vituttaa,You were walking,sinä,vitutit,et vituttanut
4050,annoy,vituttaa,he/she was walking,hän,vitutti,ei vituttanut
4051,annoy,vituttaa,we were walking,me,vitutimme,emme vituttaneet
4052,annoy,vituttaa,you(plural/respectful) were walking,te,vitutitte,ette vituttaneet
4053,annoy,vituttaa,they were walking,he,vituttivat,eivät vituttaneet
4054,annoy,vituttaa,(passive) were walking,passiivi,vitutettiin,ei vitutettu
4055,annoy,vituttaa,I had walked,minä,olin vituttanut,en ollut vituttanut
4056,annoy,vituttaa,You had walked,sinä,olit vituttanut,et ollut vituttanut
4057,annoy,vituttaa,He/she had walked,hän,oli vituttanut,ei ollut vituttanut
4058,annoy,vituttaa,We had walked,me,olimme vituttaneet,emme olleet vituttaneet
4059,annoy,vituttaa,You(plural/repectful) had walked,te,olitte vituttaneet,ette olleet vituttaneet
4060,annoy,vituttaa,They had walked,he,olivat vituttaneet,eivät olleet vituttaneet
4061,annoy,vituttaa,(passive) had walked,passiivi,oli vitutettu,ei ollut vitutettu
4062,swoosh,viuhahtaa,I am walking,minä,viuhahdan,en viuhahda
4063,swoosh,viuhahtaa,you are walking,sinä,viuhahdat,et viuhahda
4064,swoosh,viuhahtaa,he/she is walking,hän,viuhahtaa,ei viuhahda
4065,swoosh,viuhahtaa,we are walking,me,viuhahdamme,emme viuhahda
4066,swoosh,viuhahtaa,you(plural/respectful) are walking,te,viuhahdatte,ette viuhahda
4067,swoosh,viuhahtaa,they are walking,he,viuhahtavat,eivät viuhahda
4068,swoosh,viuhahtaa,(passive) walking,passiivi,viuhahdetaan,ei viuhahdeta
4069,swoosh,viuhahtaa,I walked,minä,olen viuhahtanut,en ole viuhahtanut
4070,swoosh,viuhahtaa,You walked,sinä,olet viuhahtanut,et ole viuhahtanut
4071,swoosh,viuhahtaa,he/she walked,hän,on viuhahtanut,ei ole viuhahtanut
4072,swoosh,viuhahtaa,we walked,me,olemme viuhahtaneet,emme ole viuhahtaneet
4073,swoosh,viuhahtaa,you(plural/respectful) walked,te,olette viuhahtaneet,ette ole viuhahtaneet
4074,swoosh,viuhahtaa,they walked,he,ovat viuhahtaneet,eivät ole viuhahtaneet
4075,swoosh,viuhahtaa,(passive) walked,passiivi,on viuhahdettu,ei ole viuhahdettu
4076,swoosh,viuhahtaa,I was walking,minä,viuhahdin,en viuhahtanut
4077,swoosh,viuhahtaa,You were walking,sinä,viuhahdit,et viuhahtanut
4078,swoosh,viuhahtaa,he/she was walking,hän,viuhahti,ei viuhahtanut
4079,swoosh,viuhahtaa,we were walking,me,viuhahdimme,emme viuhahtaneet
4080,swoosh,viuhahtaa,you(plural/respectful) were walking,te,viuhahditte,ette viuhahtaneet
4081,swoosh,viuhahtaa,they were walking,he,viuhahtivat,eivät viuhahtaneet
