,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
12229,reproach,soimata,You had walked,sinä,olit soimannut,et ollut soimannut
12230,reproach,soimata,He/she had walked,hän,oli soimannut,ei ollut soimannut
12231,reproach,soimata,We had walked,me,olimme soimanneet,emme olleet soimanneet
12232,reproach,soimata,You(plural/repectful) had walked,te,olitte soimanneet,ette olleet soimanneet
12233,reproach,soimata,They had walked,he,olivat soimanneet,eivät olleet soimanneet
12234,reproach,soimata,(passive) had walked,passiivi,oli soimattu,ei ollut soimattu
12235,chord,soinnuttaa,I am walking,minä,soinnutan,en soinnuta
12236,chord,soinnuttaa,you are walking,sinä,soinnutat,et soinnuta
12237,chord,soinnuttaa,he/she is walking,hän,soinnuttaa,ei soinnuta
12238,chord,soinnuttaa,we are walking,me,soinnutamme,emme soinnuta
12239,chord,soinnuttaa,you(plural/respectful) are walking,te,soinnutatte,ette soinnuta
12240,chord,soinnuttaa,they are walking,he,soinnuttavat,eivät soinnuta
12241,chord,soinnuttaa,(passive) walking,passiivi,soinnutetaan,ei soinnuteta
12242,chord,soinnuttaa,I walked,minä,olen soinnuttanut,en ole soinnuttanut
12243,chord,soinnuttaa,You walked,sinä,olet soinnuttanut,et ole soinnuttanut
12244,chord,soinnuttaa,he/she walked,hän,on soinnuttanut,ei ole soinnuttanut
12245,chord,soinnuttaa,we walked,me,olemme soinnuttaneet,emme ole soinnuttaneet
12246,chord,soinnuttaa,you(plural/respectful) walked,te,olette soinnuttaneet,ette ole soinnuttaneet
12247,chord,soinnuttaa,they walked,he,ovat soinnuttaneet,eivät ole soinnuttaneet
12248,chord,soinnuttaa,(passive) walked,passiivi,on soinnutettu,ei ole soinnutettu
12249,chord,soinnuttaa,I was walking,minä,soinnutin,en soinnuttanut
12250,chord,soinnuttaa,You were walking,sinä,soinnutit,et soinnuttanut
12251,chord,soinnuttaa,he/she was walking,hän,soinnutti,ei soinnuttanut
12252,chord,soinnuttaa,we were walking,me,soinnutimme,emme soinnuttaneet
12253,chord,soinnuttaa,you(plural/respectful) were walking,te,soinnutitte,ette soinnuttaneet
12254,chord,soinnuttaa,they were walking,he,soinnuttivat,eivät soinnuttaneet
12255,chord,soinnuttaa,(passive) were walking,passiivi,soinnutettiin,ei soinnutettu
12256,chord,soinnuttaa,I had walked,minä,olin soinnuttanut,en ollut soinnuttanut
12257,chord,soinnuttaa,You had walked,sinä,olit soinnuttanut,et ollut soinnuttanut
12258,chord,soinnuttaa,He/she had walked,hän,oli soinnuttanut,ei ollut soinnuttanut
12259,chord,soinnuttaa,We had walked,me,olimme soinnuttaneet,emme olleet soinnuttaneet
12260,chord,soinnuttaa,You(plural/repectful) had walked,te,olitte soinnuttaneet,ette olleet soinnuttaneet
12261,chord,soinnuttaa,They had walked,he,olivat soinnuttaneet,eivät olleet soinnuttaneet
12262,chord,soinnuttaa,(passive) had walked,passiivi,oli soinnutettu,ei ollut soinnutettu
12263,english,sointua,I am walking,minä,soinnun,en soinnu
12264,english,sointua,you are walking,sinä,soinnut,et soinnu
12265,english,sointua,he/she is walking,hän,sointuu,ei soinnu
12266,english,sointua,we are walking,me,soinnumme,emme soinnu
12267,english,sointua,you(plural/respectful) are walking,te,soinnutte,ette soinnu
12268,english,sointua,they are walking,he,sointuvat,eivät soinnu
12269,english,sointua,(passive) walking,passiivi,soinnutaan,ei soinnuta
12270,english,sointua,I walked,minä,olen sointunut,en ole sointunut
12271,english,sointua,You walked,sinä,olet sointunut,et ole sointunut
12272,english,sointua,he/she walked,hän,on sointunut,ei ole sointunut
12273,english,sointua,we walked,me,olemme sointuneet,emme ole sointuneet
12274,english,sointua,you(plural/respectful) walked,te,olette sointuneet,ette ole sointuneet
12275,english,sointua,they walked,he,ovat sointuneet,eivät ole sointuneet
12276,english,sointua,(passive) walked,passiivi,on soinnuttu,ei ole soinnuttu
12277,english,sointua,I was walking,minä,soinnuin,en sointunut
12278,english,sointua,You were walking,sinä,soinnuit,et sointunut
12279,english,sointua,he/she was walking,hän,sointui,ei sointunut
12280,english,sointua,we were walking,me,soinnuimme,emme sointuneet
12281,english,sointua,you(plural/respectful) were walking,te,soinnuitte,ette sointuneet
12282,english,sointua,they were walking,he,sointuivat,eivät sointuneet
12283,english,sointua,(passive) were walking,passiivi,soinnuttiin,ei soinnuttu
12284,english,sointua,I had walked,minä,olin sointunut,en ollut sointunut
12285,english,sointua,You had walked,sinä,olit sointunut,et ollut sointunut
12286,english,sointua,He/she had walked,hän,oli sointunut,ei ollut sointunut
12287,english,sointua,We had walked,me,olimme sointuneet,emme olleet sointuneet
12288,english,sointua,You(plural/repectful) had walked,te,olitte sointuneet,ette olleet sointuneet
12289,english,sointua,They had walked,he,olivat sointuneet,eivät olleet sointuneet
12290,english,sointua,(passive) had walked,passiivi,oli soinnuttu,ei ollut soinnuttu
12291,turn into a marsh,soistua,,,,
12292,do,soitella,I am walking,minä,soittelen,en soittele
12293,do,soitella,you are walking,sinä,soittelet,et soittele
12294,do,soitella,he/she is walking,hän,soittelee,ei soittele
12295,do,soitella,we are walking,me,soittelemme,emme soittele
12296,do,soitella,you(plural/respectful) are walking,te,soittelette,ette soittele
12297,do,soitella,they are walking,he,soittelevat,eivät soittele
12298,do,soitella,(passive) walking,passiivi,soitellaan,ei soitella
12299,do,soitella,I walked,minä,olen soitellut,en ole soitellut
12300,do,soitella,You walked,sinä,olet soitellut,et ole soitellut
12301,do,soitella,he/she walked,hän,on soitellut,ei ole soitellut
12302,do,soitella,we walked,me,olemme soitelleet,emme ole soitelleet
12303,do,soitella,you(plural/respectful) walked,te,olette soitelleet,ette ole soitelleet
12304,do,soitella,they walked,he,ovat soitelleet,eivät ole soitelleet
12305,do,soitella,(passive) walked,passiivi,on soiteltu,ei ole soiteltu
12306,do,soitella,I was walking,minä,soittelin,en soitellut
12307,do,soitella,You were walking,sinä,soittelit,et soitellut
12308,do,soitella,he/she was walking,hän,soitteli,ei soitellut
12309,do,soitella,we were walking,me,soittelimme,emme soitelleet
12310,do,soitella,you(plural/respectful) were walking,te,soittelitte,ette soitelleet
12311,do,soitella,they were walking,he,soittelivat,eivät soitelleet
12312,do,soitella,(passive) were walking,passiivi,soiteltiin,ei soiteltu
12313,do,soitella,I had walked,minä,olin soitellut,en ollut soitellut
12314,do,soitella,You had walked,sinä,olit soitellut,et ollut soitellut
12315,do,soitella,He/she had walked,hän,oli soitellut,ei ollut soitellut
12316,do,soitella,We had walked,me,olimme soitelleet,emme olleet soitelleet
12317,do,soitella,You(plural/repectful) had walked,te,olitte soitelleet,ette olleet soitelleet
12318,do,soitella,They had walked,he,olivat soitelleet,eivät olleet soitelleet
12319,do,soitella,(passive) had walked,passiivi,oli soiteltu,ei ollut soiteltu
12320,orchestrate,soitintaa,,,,
12321,play,soittaa,I am walking,minä,soitan,en soita
12322,play,soittaa,you are walking,sinä,soitat,et soita
12323,play,soittaa,he/she is walking,hän,soittaa,ei soita
12324,play,soittaa,we are walking,me,soitamme,emme soita
12325,play,soittaa,you(plural/respectful) are walking,te,soitatte,ette soita
12326,play,soittaa,they are walking,he,soittavat,eivät soita
12327,play,soittaa,(passive) walking,passiivi,soitetaan,ei soiteta
12328,play,soittaa,I walked,minä,olen soittanut,en ole soittanut
12329,play,soittaa,You walked,sinä,olet soittanut,et ole soittanut
12330,play,soittaa,he/she walked,hän,on soittanut,ei ole soittanut
12331,play,soittaa,we walked,me,olemme soittaneet,emme ole soittaneet
12332,play,soittaa,you(plural/respectful) walked,te,olette soittaneet,ette ole soittaneet
12333,play,soittaa,they walked,he,ovat soittaneet,eivät ole soittaneet
12334,play,soittaa,(passive) walked,passiivi,on soitettu,ei ole soitettu
12335,play,soittaa,I was walking,minä,soitin,en soittanut
12336,play,soittaa,You were walking,sinä,soitit,et soittanut
12337,play,soittaa,he/she was walking,hän,soitti,ei soittanut
12338,play,soittaa,we were walking,me,soitimme,emme soittaneet
12339,play,soittaa,you(plural/respectful) were walking,te,soititte,ette soittaneet
12340,play,soittaa,they were walking,he,soittivat,eivät soittaneet
12341,play,soittaa,(passive) were walking,passiivi,soitettiin,ei soitettu
12342,play,soittaa,I had walked,minä,olin soittanut,en ollut soittanut
12343,play,soittaa,You had walked,sinä,olit soittanut,et ollut soittanut
12344,play,soittaa,He/she had walked,hän,oli soittanut,ei ollut soittanut
12345,play,soittaa,We had walked,me,olimme soittaneet,emme olleet soittaneet
12346,play,soittaa,You(plural/repectful) had walked,te,olitte soittaneet,ette olleet soittaneet
12347,play,soittaa,They had walked,he,olivat soittaneet,eivät olleet soittaneet
12348,play,soittaa,(passive) had walked,passiivi,oli soitettu,ei ollut soitettu
12349,stick out,sojottaa,I am walking,minä,sojotan,en sojota
12350,stick out,sojottaa,you are walking,sinä,sojotat,et sojota
12351,stick out,sojottaa,he/she is walking,hän,sojottaa,ei sojota
12352,stick out,sojottaa,we are walking,me,sojotamme,emme sojota
12353,stick out,sojottaa,you(plural/respectful) are walking,te,sojotatte,ette sojota
12354,stick out,sojottaa,they are walking,he,sojottavat,eivät sojota
12355,stick out,sojottaa,(passive) walking,passiivi,sojotetaan,ei sojoteta
12356,stick out,sojottaa,I walked,minä,olen sojottanut,en ole sojottanut
12357,stick out,sojottaa,You walked,sinä,olet sojottanut,et ole sojottanut
12358,stick out,sojottaa,he/she walked,hän,on sojottanut,ei ole sojottanut
12359,stick out,sojottaa,we walked,me,olemme sojottaneet,emme ole sojottaneet
12360,stick out,sojottaa,you(plural/respectful) walked,te,olette sojottaneet,ette ole sojottaneet
12361,stick out,sojottaa,they walked,he,ovat sojottaneet,eivät ole sojottaneet
12362,stick out,sojottaa,(passive) walked,passiivi,on sojotettu,ei ole sojotettu
12363,stick out,sojottaa,I was walking,minä,sojotin,en sojottanut
12364,stick out,sojottaa,You were walking,sinä,sojotit,et sojottanut
12365,stick out,sojottaa,he/she was walking,hän,sojotti,ei sojottanut
12366,stick out,sojottaa,we were walking,me,sojotimme,emme sojottaneet
12367,stick out,sojottaa,you(plural/respectful) were walking,te,sojotitte,ette sojottaneet
12368,stick out,sojottaa,they were walking,he,sojottivat,eivät sojottaneet
12369,stick out,sojottaa,(passive) were walking,passiivi,sojotettiin,ei sojotettu
12370,stick out,sojottaa,I had walked,minä,olin sojottanut,en ollut sojottanut
12371,stick out,sojottaa,You had walked,sinä,olit sojottanut,et ollut sojottanut
12372,stick out,sojottaa,He/she had walked,hän,oli sojottanut,ei ollut sojottanut
12373,stick out,sojottaa,We had walked,me,olimme sojottaneet,emme olleet sojottaneet
12374,stick out,sojottaa,You(plural/repectful) had walked,te,olitte sojottaneet,ette olleet sojottaneet
12375,stick out,sojottaa,They had walked,he,olivat sojottaneet,eivät olleet sojottaneet
12376,stick out,sojottaa,(passive) had walked,passiivi,oli sojotettu,ei ollut sojotettu
12377,blind,sokaista,I am walking,minä,sokaisen,en sokaise
12378,blind,sokaista,you are walking,sinä,sokaiset,et sokaise
12379,blind,sokaista,he/she is walking,hän,sokaisee,ei sokaise
12380,blind,sokaista,we are walking,me,sokaisemme,emme sokaise
12381,blind,sokaista,you(plural/respectful) are walking,te,sokaisette,ette sokaise
12382,blind,sokaista,they are walking,he,sokaisevat,eivät sokaise
12383,blind,sokaista,(passive) walking,passiivi,sokaistaan,ei sokaista
12384,blind,sokaista,I walked,minä,olen sokaissut,en ole sokaissut
12385,blind,sokaista,You walked,sinä,olet sokaissut,et ole sokaissut
12386,blind,sokaista,he/she walked,hän,on sokaissut,ei ole sokaissut
12387,blind,sokaista,we walked,me,olemme sokaisseet,emme ole sokaisseet
12388,blind,sokaista,you(plural/respectful) walked,te,olette sokaisseet,ette ole sokaisseet
12389,blind,sokaista,they walked,he,ovat sokaisseet,eivät ole sokaisseet
12390,blind,sokaista,(passive) walked,passiivi,on sokaistu,ei ole sokaistu
12391,blind,sokaista,I was walking,minä,sokaisin,en sokaissut
12392,blind,sokaista,You were walking,sinä,sokaisit,et sokaissut
12393,blind,sokaista,he/she was walking,hän,sokaisi,ei sokaissut
12394,blind,sokaista,we were walking,me,sokaisimme,emme sokaisseet
12395,blind,sokaista,you(plural/respectful) were walking,te,sokaisitte,ette sokaisseet
12396,blind,sokaista,they were walking,he,sokaisivat,eivät sokaisseet
12397,blind,sokaista,(passive) were walking,passiivi,sokaistiin,ei sokaistu
12398,blind,sokaista,I had walked,minä,olin sokaissut,en ollut sokaissut
12399,blind,sokaista,You had walked,sinä,olit sokaissut,et ollut sokaissut
12400,blind,sokaista,He/she had walked,hän,oli sokaissut,ei ollut sokaissut
12401,blind,sokaista,We had walked,me,olimme sokaisseet,emme olleet sokaisseet
12402,blind,sokaista,You(plural/repectful) had walked,te,olitte sokaisseet,ette olleet sokaisseet
12403,blind,sokaista,They had walked,he,olivat sokaisseet,eivät olleet sokaisseet
12404,blind,sokaista,(passive) had walked,passiivi,oli sokaistu,ei ollut sokaistu
12405,become blind,sokaistua,I am walking,minä,sokaistun,en sokaistu
12406,become blind,sokaistua,you are walking,sinä,sokaistut,et sokaistu
12407,become blind,sokaistua,he/she is walking,hän,sokaistuu,ei sokaistu
12408,become blind,sokaistua,we are walking,me,sokaistumme,emme sokaistu
12409,become blind,sokaistua,you(plural/respectful) are walking,te,sokaistutte,ette sokaistu
12410,become blind,sokaistua,they are walking,he,sokaistuvat,eivät sokaistu
12411,become blind,sokaistua,(passive) walking,passiivi,sokaistutaan,ei sokaistuta
12412,become blind,sokaistua,I walked,minä,olen sokaistunut,en ole sokaistunut
12413,become blind,sokaistua,You walked,sinä,olet sokaistunut,et ole sokaistunut
12414,become blind,sokaistua,he/she walked,hän,on sokaistunut,ei ole sokaistunut
12415,become blind,sokaistua,we walked,me,olemme sokaistuneet,emme ole sokaistuneet
12416,become blind,sokaistua,you(plural/respectful) walked,te,olette sokaistuneet,ette ole sokaistuneet
12417,become blind,sokaistua,they walked,he,ovat sokaistuneet,eivät ole sokaistuneet
12418,become blind,sokaistua,(passive) walked,passiivi,on sokaistuttu,ei ole sokaistuttu
12419,become blind,sokaistua,I was walking,minä,sokaistuin,en sokaistunut
12420,become blind,sokaistua,You were walking,sinä,sokaistuit,et sokaistunut
12421,become blind,sokaistua,he/she was walking,hän,sokaistui,ei sokaistunut
12422,become blind,sokaistua,we were walking,me,sokaistuimme,emme sokaistuneet
12423,become blind,sokaistua,you(plural/respectful) were walking,te,sokaistuitte,ette sokaistuneet
12424,become blind,sokaistua,they were walking,he,sokaistuivat,eivät sokaistuneet
12425,become blind,sokaistua,(passive) were walking,passiivi,sokaistuttiin,ei sokaistuttu
12426,become blind,sokaistua,I had walked,minä,olin sokaistunut,en ollut sokaistunut
12427,become blind,sokaistua,You had walked,sinä,olit sokaistunut,et ollut sokaistunut
12428,become blind,sokaistua,He/she had walked,hän,oli sokaistunut,ei ollut sokaistunut
12429,become blind,sokaistua,We had walked,me,olimme sokaistuneet,emme olleet sokaistuneet
12430,become blind,sokaistua,You(plural/repectful) had walked,te,olitte sokaistuneet,ette olleet sokaistuneet
12431,become blind,sokaistua,They had walked,he,olivat sokaistuneet,eivät olleet sokaistuneet
12432,become blind,sokaistua,(passive) had walked,passiivi,oli sokaistuttu,ei ollut sokaistuttu
12433,do,sokeentua,,,,
12434,do,sokeerata,,,,
12435,shock,šokeerata,,,,
12436,slur words,sokeltaa,I am walking,minä,sokellan,en sokella
12437,slur words,sokeltaa,you are walking,sinä,sokellat,et sokella
12438,slur words,sokeltaa,he/she is walking,hän,sokeltaa,ei sokella
12439,slur words,sokeltaa,we are walking,me,sokellamme,emme sokella
12440,slur words,sokeltaa,you(plural/respectful) are walking,te,sokellatte,ette sokella
12441,slur words,sokeltaa,they are walking,he,sokeltavat,eivät sokella
12442,slur words,sokeltaa,(passive) walking,passiivi,sokelletaan,ei sokelleta
12443,slur words,sokeltaa,I walked,minä,olen sokeltanut,en ole sokeltanut
12444,slur words,sokeltaa,You walked,sinä,olet sokeltanut,et ole sokeltanut
12445,slur words,sokeltaa,he/she walked,hän,on sokeltanut,ei ole sokeltanut
12446,slur words,sokeltaa,we walked,me,olemme sokeltaneet,emme ole sokeltaneet
12447,slur words,sokeltaa,you(plural/respectful) walked,te,olette sokeltaneet,ette ole sokeltaneet
12448,slur words,sokeltaa,they walked,he,ovat sokeltaneet,eivät ole sokeltaneet
12449,slur words,sokeltaa,(passive) walked,passiivi,on sokellettu,ei ole sokellettu
12450,slur words,sokeltaa,I was walking,minä,sokelsin,en sokeltanut
12451,slur words,sokeltaa,You were walking,sinä,sokelsit,et sokeltanut
12452,slur words,sokeltaa,he/she was walking,hän,sokelsi,ei sokeltanut
12453,slur words,sokeltaa,we were walking,me,sokelsimme,emme sokeltaneet
12454,slur words,sokeltaa,you(plural/respectful) were walking,te,sokelsitte,ette sokeltaneet
12455,slur words,sokeltaa,they were walking,he,sokelsivat,eivät sokeltaneet
12456,slur words,sokeltaa,(passive) were walking,passiivi,sokellettiin,ei sokellettu
12457,slur words,sokeltaa,I had walked,minä,olin sokeltanut,en ollut sokeltanut
12458,slur words,sokeltaa,You had walked,sinä,olit sokeltanut,et ollut sokeltanut
12459,slur words,sokeltaa,He/she had walked,hän,oli sokeltanut,ei ollut sokeltanut
12460,slur words,sokeltaa,We had walked,me,olimme sokeltaneet,emme olleet sokeltaneet
12461,slur words,sokeltaa,You(plural/repectful) had walked,te,olitte sokeltaneet,ette olleet sokeltaneet
12462,slur words,sokeltaa,They had walked,he,olivat sokeltaneet,eivät olleet sokeltaneet
12463,slur words,sokeltaa,(passive) had walked,passiivi,oli sokellettu,ei ollut sokellettu
12464,preserve food,sokerisuolata,,,,
12465,sugar,sokeroida,I am walking,minä,sokeroin,en sokeroi
12466,sugar,sokeroida,you are walking,sinä,sokeroit,et sokeroi
12467,sugar,sokeroida,he/she is walking,hän,sokeroi,ei sokeroi
12468,sugar,sokeroida,we are walking,me,sokeroimme,emme sokeroi
12469,sugar,sokeroida,you(plural/respectful) are walking,te,sokeroitte,ette sokeroi
12470,sugar,sokeroida,they are walking,he,sokeroivat,eivät sokeroi
12471,sugar,sokeroida,(passive) walking,passiivi,sokeroidaan,ei sokeroida
12472,sugar,sokeroida,I walked,minä,olen sokeroinut,en ole sokeroinut
12473,sugar,sokeroida,You walked,sinä,olet sokeroinut,et ole sokeroinut
12474,sugar,sokeroida,he/she walked,hän,on sokeroinut,ei ole sokeroinut
12475,sugar,sokeroida,we walked,me,olemme sokeroineet,emme ole sokeroineet
12476,sugar,sokeroida,you(plural/respectful) walked,te,olette sokeroineet,ette ole sokeroineet
12477,sugar,sokeroida,they walked,he,ovat sokeroineet,eivät ole sokeroineet
12478,sugar,sokeroida,(passive) walked,passiivi,on sokeroitu,ei ole sokeroitu
12479,sugar,sokeroida,I was walking,minä,sokeroin,en sokeroinut
12480,sugar,sokeroida,You were walking,sinä,sokeroit,et sokeroinut
12481,sugar,sokeroida,he/she was walking,hän,sokeroi,ei sokeroinut
12482,sugar,sokeroida,we were walking,me,sokeroimme,emme sokeroineet
12483,sugar,sokeroida,you(plural/respectful) were walking,te,sokeroitte,ette sokeroineet
12484,sugar,sokeroida,they were walking,he,sokeroivat,eivät sokeroineet
12485,sugar,sokeroida,(passive) were walking,passiivi,sokeroitiin,ei sokeroitu
12486,sugar,sokeroida,I had walked,minä,olin sokeroinut,en ollut sokeroinut
12487,sugar,sokeroida,You had walked,sinä,olit sokeroinut,et ollut sokeroinut
12488,sugar,sokeroida,He/she had walked,hän,oli sokeroinut,ei ollut sokeroinut
12489,sugar,sokeroida,We had walked,me,olimme sokeroineet,emme olleet sokeroineet
12490,sugar,sokeroida,You(plural/repectful) had walked,te,olitte sokeroineet,ette olleet sokeroineet
12491,sugar,sokeroida,They had walked,he,olivat sokeroineet,eivät olleet sokeroineet
12492,sugar,sokeroida,(passive) had walked,passiivi,oli sokeroitu,ei ollut sokeroitu
12493,turn into sugar,sokeroittaa,,,,
12494,become sugarcoated,sokeroitua,,,,
12495,blind,sokeuttaa,I am walking,minä,sokeutan,en sokeuta
12496,blind,sokeuttaa,you are walking,sinä,sokeutat,et sokeuta
12497,blind,sokeuttaa,he/she is walking,hän,sokeuttaa,ei sokeuta
12498,blind,sokeuttaa,we are walking,me,sokeutamme,emme sokeuta
12499,blind,sokeuttaa,you(plural/respectful) are walking,te,sokeutatte,ette sokeuta
12500,blind,sokeuttaa,they are walking,he,sokeuttavat,eivät sokeuta
12501,blind,sokeuttaa,(passive) walking,passiivi,sokeutetaan,ei sokeuteta
12502,blind,sokeuttaa,I walked,minä,olen sokeuttanut,en ole sokeuttanut
12503,blind,sokeuttaa,You walked,sinä,olet sokeuttanut,et ole sokeuttanut
12504,blind,sokeuttaa,he/she walked,hän,on sokeuttanut,ei ole sokeuttanut
12505,blind,sokeuttaa,we walked,me,olemme sokeuttaneet,emme ole sokeuttaneet
12506,blind,sokeuttaa,you(plural/respectful) walked,te,olette sokeuttaneet,ette ole sokeuttaneet
12507,blind,sokeuttaa,they walked,he,ovat sokeuttaneet,eivät ole sokeuttaneet
12508,blind,sokeuttaa,(passive) walked,passiivi,on sokeutettu,ei ole sokeutettu
12509,blind,sokeuttaa,I was walking,minä,sokeutin,en sokeuttanut
12510,blind,sokeuttaa,You were walking,sinä,sokeutit,et sokeuttanut
12511,blind,sokeuttaa,he/she was walking,hän,sokeutti,ei sokeuttanut
12512,blind,sokeuttaa,we were walking,me,sokeutimme,emme sokeuttaneet
12513,blind,sokeuttaa,you(plural/respectful) were walking,te,sokeutitte,ette sokeuttaneet
12514,blind,sokeuttaa,they were walking,he,sokeuttivat,eivät sokeuttaneet
12515,blind,sokeuttaa,(passive) were walking,passiivi,sokeutettiin,ei sokeutettu
12516,blind,sokeuttaa,I had walked,minä,olin sokeuttanut,en ollut sokeuttanut
12517,blind,sokeuttaa,You had walked,sinä,olit sokeuttanut,et ollut sokeuttanut
12518,blind,sokeuttaa,He/she had walked,hän,oli sokeuttanut,ei ollut sokeuttanut
12519,blind,sokeuttaa,We had walked,me,olimme sokeuttaneet,emme olleet sokeuttaneet
12520,blind,sokeuttaa,You(plural/repectful) had walked,te,olitte sokeuttaneet,ette olleet sokeuttaneet
12521,blind,sokeuttaa,They had walked,he,olivat sokeuttaneet,eivät olleet sokeuttaneet
12522,blind,sokeuttaa,(passive) had walked,passiivi,oli sokeutettu,ei ollut sokeutettu
12523,become,sokeutua,I am walking,minä,sokeudun,en sokeudu
12524,become,sokeutua,you are walking,sinä,sokeudut,et sokeudu
12525,become,sokeutua,he/she is walking,hän,sokeutuu,ei sokeudu
12526,become,sokeutua,we are walking,me,sokeudumme,emme sokeudu
12527,become,sokeutua,you(plural/respectful) are walking,te,sokeudutte,ette sokeudu
12528,become,sokeutua,they are walking,he,sokeutuvat,eivät sokeudu
12529,become,sokeutua,(passive) walking,passiivi,sokeudutaan,ei sokeuduta
12530,become,sokeutua,I walked,minä,olen sokeutunut,en ole sokeutunut
12531,become,sokeutua,You walked,sinä,olet sokeutunut,et ole sokeutunut
12532,become,sokeutua,he/she walked,hän,on sokeutunut,ei ole sokeutunut
12533,become,sokeutua,we walked,me,olemme sokeutuneet,emme ole sokeutuneet
12534,become,sokeutua,you(plural/respectful) walked,te,olette sokeutuneet,ette ole sokeutuneet
12535,become,sokeutua,they walked,he,ovat sokeutuneet,eivät ole sokeutuneet
12536,become,sokeutua,(passive) walked,passiivi,on sokeuduttu,ei ole sokeuduttu
12537,become,sokeutua,I was walking,minä,sokeuduin,en sokeutunut
12538,become,sokeutua,You were walking,sinä,sokeuduit,et sokeutunut
12539,become,sokeutua,he/she was walking,hän,sokeutui,ei sokeutunut
12540,become,sokeutua,we were walking,me,sokeuduimme,emme sokeutuneet
12541,become,sokeutua,you(plural/respectful) were walking,te,sokeuduitte,ette sokeutuneet
12542,become,sokeutua,they were walking,he,sokeutuivat,eivät sokeutuneet
12543,become,sokeutua,(passive) were walking,passiivi,sokeuduttiin,ei sokeuduttu
12544,become,sokeutua,I had walked,minä,olin sokeutunut,en ollut sokeutunut
12545,become,sokeutua,You had walked,sinä,olit sokeutunut,et ollut sokeutunut
12546,become,sokeutua,He/she had walked,hän,oli sokeutunut,ei ollut sokeutunut
12547,become,sokeutua,We had walked,me,olimme sokeutuneet,emme olleet sokeutuneet
12548,become,sokeutua,You(plural/repectful) had walked,te,olitte sokeutuneet,ette olleet sokeutuneet
12549,become,sokeutua,They had walked,he,olivat sokeutuneet,eivät olleet sokeutuneet
12550,become,sokeutua,(passive) had walked,passiivi,oli sokeuduttu,ei ollut sokeuduttu
12551,do,solista,I am walking,minä,solisen,en solise
12552,do,solista,you are walking,sinä,soliset,et solise
12553,do,solista,he/she is walking,hän,solisee,ei solise
12554,do,solista,we are walking,me,solisemme,emme solise
12555,do,solista,you(plural/respectful) are walking,te,solisette,ette solise
12556,do,solista,they are walking,he,solisevat,eivät solise
12557,do,solista,(passive) walking,passiivi,solistaan,ei solista
12558,do,solista,I walked,minä,olen solissut,en ole solissut
12559,do,solista,You walked,sinä,olet solissut,et ole solissut
12560,do,solista,he/she walked,hän,on solissut,ei ole solissut
12561,do,solista,we walked,me,olemme solisseet,emme ole solisseet
12562,do,solista,you(plural/respectful) walked,te,olette solisseet,ette ole solisseet
12563,do,solista,they walked,he,ovat solisseet,eivät ole solisseet
12564,do,solista,(passive) walked,passiivi,on solistu,ei ole solistu
12565,do,solista,I was walking,minä,solisin,en solissut
12566,do,solista,You were walking,sinä,solisit,et solissut
12567,do,solista,he/she was walking,hän,solisi,ei solissut
12568,do,solista,we were walking,me,solisimme,emme solisseet
12569,do,solista,you(plural/respectful) were walking,te,solisitte,ette solisseet
12570,do,solista,they were walking,he,solisivat,eivät solisseet
12571,do,solista,(passive) were walking,passiivi,solistiin,ei solistu
12572,do,solista,I had walked,minä,olin solissut,en ollut solissut
12573,do,solista,You had walked,sinä,olit solissut,et ollut solissut
12574,do,solista,He/she had walked,hän,oli solissut,ei ollut solissut
12575,do,solista,We had walked,me,olimme solisseet,emme olleet solisseet
12576,do,solista,You(plural/repectful) had walked,te,olitte solisseet,ette olleet solisseet
12577,do,solista,They had walked,he,olivat solisseet,eivät olleet solisseet
12578,do,solista,(passive) had walked,passiivi,oli solistu,ei ollut solistu
12579,tie,solmia,I am walking,minä,solmin,en solmi
12580,tie,solmia,you are walking,sinä,solmit,et solmi
12581,tie,solmia,he/she is walking,hän,solmii,ei solmi
12582,tie,solmia,we are walking,me,solmimme,emme solmi
12583,tie,solmia,you(plural/respectful) are walking,te,solmitte,ette solmi
12584,tie,solmia,they are walking,he,solmivat,eivät solmi
12585,tie,solmia,(passive) walking,passiivi,solmitaan,ei solmita
12586,tie,solmia,I walked,minä,olen solminut,en ole solminut
12587,tie,solmia,You walked,sinä,olet solminut,et ole solminut
12588,tie,solmia,he/she walked,hän,on solminut,ei ole solminut
12589,tie,solmia,we walked,me,olemme solmineet,emme ole solmineet
12590,tie,solmia,you(plural/respectful) walked,te,olette solmineet,ette ole solmineet
12591,tie,solmia,they walked,he,ovat solmineet,eivät ole solmineet
12592,tie,solmia,(passive) walked,passiivi,on solmittu,ei ole solmittu
12593,tie,solmia,I was walking,minä,solmin,en solminut
12594,tie,solmia,You were walking,sinä,solmit,et solminut
12595,tie,solmia,he/she was walking,hän,solmi,ei solminut
12596,tie,solmia,we were walking,me,solmimme,emme solmineet
12597,tie,solmia,you(plural/respectful) were walking,te,solmitte,ette solmineet
12598,tie,solmia,they were walking,he,solmivat,eivät solmineet
12599,tie,solmia,(passive) were walking,passiivi,solmittiin,ei solmittu
12600,tie,solmia,I had walked,minä,olin solminut,en ollut solminut
12601,tie,solmia,You had walked,sinä,olit solminut,et ollut solminut
12602,tie,solmia,He/she had walked,hän,oli solminut,ei ollut solminut
